date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:37	213314/213314	---M--	200	added ('OK')	image/png	etag:%2260dd4d04-34142%22	https://vieted.com/wp-content/uploads/2021/07/Invitation-01-1024x614.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/07/Invitation-01-1024x614.png	(from https://vieted.com/tin-tuc/page/3/)
18:19:37	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:37%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_722,h_1024/https://vieted.com/wp-content/uploads/2021/07/Agenda-01-722x1024.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_722,h_1024/https_/vieted.com/wp-content/uploads/2021/07/Agenda-01-722x1024.png	(from https://vieted.com/tin-tuc/page/3/)
18:19:38	190829/190829	---M--	200	added ('OK')	image/png	etag:%2260dd4ddc-2e96d%22	https://vieted.com/wp-content/uploads/2021/07/Agenda-01-722x1024.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/07/Agenda-01-722x1024.png	(from https://vieted.com/tin-tuc/page/3/)
18:19:39	0/-1	---M--	302	error ('')			https://vieted.com/xmlrpc.php?rsd	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/xmlrpc.4790db0.delayed	(from https://vieted.com/tin-tuc/page/4/)
18:19:39	1180204/1180204	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264da20c2-12022c%22	https://vieted.com/wp-content/cache/autoptimize/js/autoptimize_2f6c161523c2ca1fefb2722cfd79f816.js	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/cache/autoptimize/js/autoptimize_2f6c161523c2ca1fefb2722cfd79f816.js	(from https://vieted.com/tin-tuc/page/3/)
18:19:39	533/533	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2026%20Aug%202023%2011:19:39%20GMT	https://pinterest.com/pin/create/button/?url=https://vieted.com/nay-vieteder-minh-hen-nhau-thang-7-nhe/&media=https://vieted.com/wp-content/uploads/2021/07/THUMB.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/pinterest.com/pin/create/button/index374d.html	(from https://vieted.com/tin-tuc/page/3/)
18:19:39	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:39%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https://vieted.com/wp-content/uploads/2021/03/dit-1.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https_/vieted.com/wp-content/uploads/2021/03/dit-1.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:39%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_447/https://vieted.com/wp-content/uploads/2021/03/tt-dung-1611904979703383424427.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_447/https_/vieted.com/wp-content/uploads/2021/03/tt-dung-1611904979703383424427.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:40	1922511/1922511	---M--	200	added ('OK')	image/jpeg	etag:%226040b013-1d55cf%22	https://vieted.com/wp-content/uploads/2021/03/dit-1.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/dit-1.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:40	82842/82842	---M--	200	added ('OK')	image/jpeg	etag:%226040aad8-1439a%22	https://vieted.com/wp-content/uploads/2021/03/tt-dung-1611904979703383424427.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/tt-dung-1611904979703383424427.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:40	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:40%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https://vieted.com/wp-content/uploads/2021/03/4-1.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https_/vieted.com/wp-content/uploads/2021/03/4-1.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:40	697547/697547	---M--	200	added ('OK')	image/jpeg	etag:%226040b17b-aa4cb%22	https://vieted.com/wp-content/uploads/2021/03/4-1.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/4-1.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:41	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:40%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_467/https://vieted.com/wp-content/uploads/2021/03/3-1024x683.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_467/https_/vieted.com/wp-content/uploads/2021/03/3-1024x683.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:41	61480/61480	---M--	200	added ('OK')	image/jpeg	etag:%226040b1bc-f028%22	https://vieted.com/wp-content/uploads/2021/03/3-1024x683.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/3-1024x683.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:41	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:41%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https://vieted.com/wp-content/uploads/2021/03/1-min-1-1024x683.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https_/vieted.com/wp-content/uploads/2021/03/1-min-1-1024x683.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:41	84219/84219	---M--	200	added ('OK')	image/jpeg	etag:%226040aac9-148fb%22	https://vieted.com/wp-content/uploads/2021/03/1-min-1-1024x683.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/1-min-1-1024x683.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:42	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:41%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_394/https://vieted.com/wp-content/uploads/2021/03/14-2-1024x576.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_394/https_/vieted.com/wp-content/uploads/2021/03/14-2-1024x576.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:42	131113/131113	---M--	200	added ('OK')	image/jpeg	etag:%226040b1fa-20029%22	https://vieted.com/wp-content/uploads/2021/03/14-2-1024x576.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/14-2-1024x576.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:42	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:42%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https://vieted.com/wp-content/uploads/2021/03/9-1-1024x682.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https_/vieted.com/wp-content/uploads/2021/03/9-1-1024x682.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:42	113844/113844	---M--	200	added ('OK')	image/jpeg	etag:%226040b22c-1bcb4%22	https://vieted.com/wp-content/uploads/2021/03/9-1-1024x682.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/9-1-1024x682.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:43	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:42%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https://vieted.com/wp-content/uploads/2021/03/2-1024x682.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_700,h_466/https_/vieted.com/wp-content/uploads/2021/03/2-1024x682.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:43	0/-1	---M--	302	error ('')			https://vieted.com/xmlrpc.php?rsd	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/xmlrpc.48a0db0.delayed	(from https://vieted.com/tin-tuc/page/5/)
18:19:43	158868/158868	---M--	200	added ('OK')	image/jpeg	etag:%226040b248-26c94%22	https://vieted.com/wp-content/uploads/2021/03/2-1024x682.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/03/2-1024x682.jpg	(from https://vieted.com/tin-tuc/page/4/)
18:19:44	701/701	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2026%20Aug%202023%2011:19:43%20GMT	https://pinterest.com/pin/create/button/?url=https://vieted.com/vieted-chinh-thuc-dong-hanh-cung-bo-thong-tin-va-truyen-thong-ho-tro-doanh-nghiep-sme-chuyen-doi-so/&media=https://vieted.com/wp-content/uploads/2021/03/vieted-tham-du-chhuong-trinh.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/pinterest.com/pin/create/button/indexeff1.html	(from https://vieted.com/tin-tuc/page/4/)
18:19:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:43%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_800,h_533/https://vieted.com/wp-content/uploads/2021/01/2-1-1.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_800,h_533/https_/vieted.com/wp-content/uploads/2021/01/2-1-1.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:44	20009/20009	---M--	200	added ('OK')	image/jpeg	etag:%22600152d5-4e29%22	https://vieted.com/wp-content/uploads/2021/01/2-1-1.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/01/2-1-1.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:44%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1000,h_700/https://vieted.com/wp-content/uploads/2021/01/business-investment-cartoon-vector-30417070-1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1000,h_700/https_/vieted.com/wp-content/uploads/2021/01/business-investment-cartoon-vector-30417070-1.png	(from https://vieted.com/tin-tuc/page/5/)
18:19:44	256876/256876	---M--	200	added ('OK')	image/png	etag:%2260015450-3eb6c%22	https://vieted.com/wp-content/uploads/2021/01/business-investment-cartoon-vector-30417070-1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/01/business-investment-cartoon-vector-30417070-1.png	(from https://vieted.com/tin-tuc/page/5/)
18:19:45	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:44%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_535/https://vieted.com/wp-content/uploads/2021/01/How-Corporate-LMS-Uses-Chatbots-To-Offer-An-Imperative-Experience.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_535/https_/vieted.com/wp-content/uploads/2021/01/How-Corporate-LMS-Uses-Chatbots-To-Offer-An-Imperative-Experience.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:45	153378/153378	---M--	200	added ('OK')	image/jpeg	etag:%225fffbaff-25722%22	https://vieted.com/wp-content/uploads/2021/01/How-Corporate-LMS-Uses-Chatbots-To-Offer-An-Imperative-Experience.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/01/How-Corporate-LMS-Uses-Chatbots-To-Offer-An-Imperative-Experience.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:45	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:45%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_902,h_513/https://vieted.com/wp-content/uploads/2021/01/M%c3%b4-h%c3%acnh-h%e1%bb%87-th%e1%bb%91ng-E-learning.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_902,h_513/https_/vieted.com/wp-content/uploads/2021/01/M%c3%b4-h%c3%acnh-h%e1%bb%87-th%e1%bb%91ng-E-learning.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:45	33229/33229	---M--	200	added ('OK')	image/jpeg	etag:%225fffa9e6-81cd%22	https://vieted.com/wp-content/uploads/2021/01/M%c3%b4-h%c3%acnh-h%e1%bb%87-th%e1%bb%91ng-E-learning.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/01/M%c3%b4-h%c3%acnh-h%e1%bb%87-th%e1%bb%91ng-E-learning.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:46	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:45%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_622/https://vieted.com/wp-content/uploads/2021/01/Nhi%e1%bb%87m-v%e1%bb%a5-v%c3%a0-ch%e1%bb%a9c-n%c4%83ng-c%c3%a1c-v%e1%bb%8b-tr%c3%ad-ng%c6%b0%e1%bb%9di-d%c3%b9ng-trong-h%e1%bb%87-th%e1%bb%91ng-LMS-1024x622.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_622/https_/vieted.com/wp-content/uploads/2021/01/Nhi%e1%bb%87m-v%e1%bb%a5-v%c3%a0-ch%e1%bb%a9c-n%c4%83ng-c%c3%a1c-v%e1%bb%8b-tr%c3%ad-ng%c6%b0%e1%bb%9di-d%c3%b9ng-trong-h%e1%bb%87-th%e1%bb%91ng-LMS-1024x622.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:46	56047/56047	---M--	200	added ('OK')	image/jpeg	etag:%225fffaa62-daef%22	https://vieted.com/wp-content/uploads/2021/01/Nhi%e1%bb%87m-v%e1%bb%a5-v%c3%a0-ch%e1%bb%a9c-n%c4%83ng-c%c3%a1c-v%e1%bb%8b-tr%c3%ad-ng%c6%b0%e1%bb%9di-d%c3%b9ng-trong-h%e1%bb%87-th%e1%bb%91ng-LMS-1024x622.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/01/Nhi%e1%bb%87m-v%e1%bb%a5-v%c3%a0-ch%e1%bb%a9c-n%c4%83ng-c%c3%a1c-v%e1%bb%8b-tr%c3%ad-ng%c6%b0%e1%bb%9di-d%c3%b9ng-trong-h%e1%bb%87-th%e1%bb%91ng-LMS-1024x622.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:46	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:46%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_681,h_382/https://vieted.com/wp-content/uploads/2021/01/creativity-at-work.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_681,h_382/https_/vieted.com/wp-content/uploads/2021/01/creativity-at-work.png	(from https://vieted.com/tin-tuc/page/5/)
18:19:46	27352/27352	---M--	200	added ('OK')	image/png	etag:%225ff7bd9e-6ad8%22	https://vieted.com/wp-content/uploads/2021/01/creativity-at-work.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/01/creativity-at-work.png	(from https://vieted.com/tin-tuc/page/5/)
18:19:46	563/563	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2026%20Aug%202023%2011:19:46%20GMT	https://pinterest.com/pin/create/button/?url=https://vieted.com/e-learning-va-lms-moi-dieu-doanh-nghiep-can-biet/&media=https://vieted.com/wp-content/uploads/2021/01/Thumnail-1.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/pinterest.com/pin/create/button/index1596.html	(from https://vieted.com/tin-tuc/page/5/)
18:19:47	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:46%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_960,h_540/https://vieted.com/wp-content/uploads/2021/01/VietED-EQ-cao-c%c5%a9ng-l%c3%a0-m%e1%bb%99t-k%e1%bb%b9-n%c4%83ng-m%e1%bb%81m.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_960,h_540/https_/vieted.com/wp-content/uploads/2021/01/VietED-EQ-cao-c%c5%a9ng-l%c3%a0-m%e1%bb%99t-k%e1%bb%b9-n%c4%83ng-m%e1%bb%81m.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:47	13877/13877	---M--	200	added ('OK')	image/jpeg	etag:%225ff7c233-3635%22	https://vieted.com/wp-content/uploads/2021/01/VietED-EQ-cao-c%c5%a9ng-l%c3%a0-m%e1%bb%99t-k%e1%bb%b9-n%c4%83ng-m%e1%bb%81m.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2021/01/VietED-EQ-cao-c%c5%a9ng-l%c3%a0-m%e1%bb%99t-k%e1%bb%b9-n%c4%83ng-m%e1%bb%81m.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:47	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:47%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_576/https://vieted.com/wp-content/uploads/2020/12/H%e1%bb%87-th%e1%bb%91ng-to%c3%a0n-c%e1%ba%a7u-c%e1%bb%a7a-Toyota-1024x576.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_576/https_/vieted.com/wp-content/uploads/2020/12/H%e1%bb%87-th%e1%bb%91ng-to%c3%a0n-c%e1%ba%a7u-c%e1%bb%a7a-Toyota-1024x576.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:47	53274/53274	---M--	200	added ('OK')	image/jpeg	etag:%225feb0def-d01a%22	https://vieted.com/wp-content/uploads/2020/12/H%e1%bb%87-th%e1%bb%91ng-to%c3%a0n-c%e1%ba%a7u-c%e1%bb%a7a-Toyota-1024x576.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2020/12/H%e1%bb%87-th%e1%bb%91ng-to%c3%a0n-c%e1%ba%a7u-c%e1%bb%a7a-Toyota-1024x576.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:47	815/815	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2026%20Aug%202023%2011:19:47%20GMT	https://pinterest.com/pin/create/button/?url=https://vieted.com/top-5-ky-nang-mem-nhan-vien-nao-cung-phai-co-nam-2021/&media=https://vieted.com/wp-content/uploads/2021/01/Top-5-k%e1%bb%b9-n%c4%83ng-m%e1%bb%81m-quan-tr%e1%bb%8dng-nh%c3%a2n-vi%c3%aan-n%c3%a0o-c%c5%a9ng-ph%e1%ba%a3i-c%c3%b3-n%c4%83m-2021.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/pinterest.com/pin/create/button/indexe254.html	(from https://vieted.com/tin-tuc/page/5/)
18:19:48	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:47%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_722/https://vieted.com/wp-content/uploads/2020/12/M%e1%bb%99t-v%c3%a0i-giao-di%e1%bb%87n-n%e1%bb%99i-dung-%c4%91%c3%a0o-t%e1%ba%a1o-trong-Toyota-Connect-1024x722.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_722/https_/vieted.com/wp-content/uploads/2020/12/M%e1%bb%99t-v%c3%a0i-giao-di%e1%bb%87n-n%e1%bb%99i-dung-%c4%91%c3%a0o-t%e1%ba%a1o-trong-Toyota-Connect-1024x722.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:48	91437/91437	---M--	200	added ('OK')	image/jpeg	etag:%225fec551b-1652d%22	https://vieted.com/wp-content/uploads/2020/12/M%e1%bb%99t-v%c3%a0i-giao-di%e1%bb%87n-n%e1%bb%99i-dung-%c4%91%c3%a0o-t%e1%ba%a1o-trong-Toyota-Connect-1024x722.jpg	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2020/12/M%e1%bb%99t-v%c3%a0i-giao-di%e1%bb%87n-n%e1%bb%99i-dung-%c4%91%c3%a0o-t%e1%ba%a1o-trong-Toyota-Connect-1024x722.jpg	(from https://vieted.com/tin-tuc/page/5/)
18:19:49	0/-1	---M--	302	error ('')			https://vieted.com/xmlrpc.php?rsd	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/xmlrpc.49d0db0.delayed	(from https://vieted.com/tin-tuc/page/6/)
18:19:49	238884/238884	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202023%2008:10:38%20GMT	https://vieted.com/tin-tuc/page/7/	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/tin-tuc/page/7/index.html	(from https://vieted.com/tin-tuc/page/5/)
18:19:49	587/587	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2026%20Aug%202023%2011:19:48%20GMT	https://pinterest.com/pin/create/button/?url=https://vieted.com/toyota-va-cach-thao-go-bai-toan-dao-tao-nhan-su-toan-chau-au/&media=https://vieted.com/wp-content/uploads/2020/12/Thumnail-2.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/pinterest.com/pin/create/button/indexf1d6.html	(from https://vieted.com/tin-tuc/page/5/)
18:19:50	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:49%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1200,h_800/https://vieted.com/wp-content/uploads/2020/12/Info-01.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1200,h_800/https_/vieted.com/wp-content/uploads/2020/12/Info-01.49e.delayed	(from https://vieted.com/tin-tuc/page/6/)
18:19:50	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:50%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https://vieted.com/wp-content/uploads/2020/12/Info-02.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https_/vieted.com/wp-content/uploads/2020/12/Info-02.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:50	28926/28926	---M--	200	added ('OK')	image/png	etag:%225fdc55a1-70fe%22	https://vieted.com/wp-content/uploads/2020/12/Info-02.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2020/12/Info-02.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:50	229443/229443	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Aug%202023%2011:19:50%20GMT	https://vieted.com/tin-tuc/page/8/	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/tin-tuc/page/8/index.html	(from https://vieted.com/tin-tuc/page/5/)
18:19:51	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:50%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https://vieted.com/wp-content/uploads/2020/12/Info-03.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https_/vieted.com/wp-content/uploads/2020/12/Info-03.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:51	28085/28085	---M--	200	added ('OK')	image/png	etag:%225fdc55a7-6db5%22	https://vieted.com/wp-content/uploads/2020/12/Info-03.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2020/12/Info-03.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:51	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:51%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https://vieted.com/wp-content/uploads/2020/12/Info-04.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https_/vieted.com/wp-content/uploads/2020/12/Info-04.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:51	30461/30461	---M--	200	added ('OK')	image/png	etag:%225fdc55ad-76fd%22	https://vieted.com/wp-content/uploads/2020/12/Info-04.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2020/12/Info-04.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:51%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https://vieted.com/wp-content/uploads/2020/12/Info-05.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https_/vieted.com/wp-content/uploads/2020/12/Info-05.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:52	26740/26740	---M--	200	added ('OK')	image/png	etag:%225fdc55b3-6874%22	https://vieted.com/wp-content/uploads/2020/12/Info-05.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/wp-content/uploads/2020/12/Info-05.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2026%20Aug%202023%2011:19:52%20GMT	https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https://vieted.com/wp-content/uploads/2020/12/Info-06.png	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_900,h_900/https_/vieted.com/wp-content/uploads/2020/12/Info-06.png	(from https://vieted.com/tin-tuc/page/6/)
18:19:53	0/-1	---M--	302	error ('')			https://vieted.com/xmlrpc.php?rsd	C:/Users/ducuo/OneDrive/Desktop/template1/vieted/vieted.com/xmlrpc.4a90db0.delayed	(from https://vieted.com/tin-vieted/page/2/)
